text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"no sparql support for construct issuing a sparql query for a construct results in an empty response from the tuple query type service and a exception is thrown when attempting to use the triples query service : ( via tuples : ) e. g. http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = sparql & format = sparql & type = tuples & query = construct % 20 { % 20? x % 20dc : title % 20? name % 20 } % 20where % 20 { % 20? x % 20dc : title % 20? name % 20 } sparql query : construct {? x dc : title? title } where {? x dc : title? title } ['make a graph of all triples with dc : title as a predicate.'] response : <? xml version = "" 1. 0 "" encoding = "" utf - 8 ""? > < sparql xmlns = "" http : / / www. w3. org / 2001 / sw / dataaccess / rf1 / result "" > < head > < variable name = "" subject "" / > < variable name = "" predicate "" / > < variable name = "" object "" / > < / head > < results > < / results > < / sparql > ( regardless to how many dc : title triples are there : e. g. an spo query to pull up 10 dc : title matches - http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = spo & format = rdf / xml & type = triples & limit = 10 & query = * % 20 % 3cdc : title % 3e % 20 * ) ( via triples : ) http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = sparql & format = sparql & type = triples & query = construct % 20 { % 20? 46 x % 20dc : title % 20? name % 20 } % 20where % 20 { % 20? x % 20dc : title % 20? name % 20 } org. trippi. trippiexception : unsu ##pported triple query language : sparql org. trippi. impl. mulgara. mulgarasession. findtriples ( mulgarasession. java : 94 ) org. trippi. impl. base. concurrenttriplestorereader. findtriples ( concurrenttriplestorereader. java : 145 ) fedora. server. resourceindex. resourceindeximpl. findtriples ( resourceindeximpl. java : 300 ) fedora. server. resourceindex. resourceindexmodule. findtriples ( resourceindexmodule. java : 317 ) org. trippi. server. trippiserver. find ( trippiserver. java : 132 ) org. trippi. server. http. trippiservlet. dofind ( trippiservlet. java : 512 ) org. trippi. server. http. trippiservlet. doget ( trippiservlet. java : 377 ) fedora. server. access. risearchservlet. doget ( risearchservlet. java : 99 ) org. trippi. server. http. trippiservlet. doget ( trippiservlet. java : 269 ) org. trippi. server. http. trippiservlet. dopost ( trippiservlet. java : 572 ) javax. servlet. http. httpservlet. service ( httpservlet. java : 710 ) javax. servlet. http. httpservlet. service ( httpservlet. java : 803 ) org. apache. catalina. core. applicationfilterchain. internaldofilter ( applicationfilterchain. java : 269 ) org. apache. catalina. core. applicationfilterchain. dofilter ( applicationfilterchain. java : 188 ) fedora. server. security. servletfilters. filtersetup. dofilter ( filtersetup. java : 235 ) org. apache. catalina. core. applicationfilterchain. internaldofilter ( applicationfilterchain. java : 215 ) org. apache. catalina. core. applicationfilterchain. dofilter ( applicationfilterchain. java : 188 ) fedora. server. security. servletfilters. filtersetup. dofilter ( filtersetup. java : 235 ) org. apache. catalina. core. applicationfilterchain. internaldofilter ( applicationfilterchain. java : 215 ) org. apache. catalina. core. applicationfilterchain. dofilter ( applicationfilterchain. java : 188 ) fedora. server. security. servletfilters. filtersetup. dofilter ( filtersetup. java : 235 ) org. apache. catalina. core. applicationfilterchain. internaldofilter ( applicationfilterchain. java : 215 ) org. apache. catalina. core. applicationfilterchain. dofilter ( applicationfilterchain. java : 188 ) org. apache. catalina. core. standardwrappervalve. invoke ( standardwrappervalve. java : 213 ) org. apache. catalina. core. standardcontextvalve. invoke ( standardcontextvalve. java : 174 ) org. apache. catalina. authenticator. authenticatorbase. invoke ( authenticatorbase. java : 525 ) org. apache. catalina. core. standardhostvalve. invoke ( standardhostvalve. java : 127 ) org. apache. catalina. valves. errorreportvalve. invoke ( errorreportvalve. java : 117 ) org. apache. catalina. core. standardenginevalve. invoke ( standardenginevalve. java : 108 ) org. apache. catalina. connector. coyoteadapter. service ( coyoteadapter. java : 174 ) org. apache. coyote. http11. http11processor. process ( http11processor. java : 874 ) org. apache. coyote. http11. http11baseprotocol $ http11connectionhandler. processconnection ( http11baseprotocol. java : 665 ) org. apache. tomcat. util. net. pooltcpendpoint. processsocket ( pooltcpendpoint. java : 528 ) org. apache. tomcat. util. net. leaderfollowerworkerthread. runit ( leaderfollowerworkerthread. java : 81 ) org. apache. tomcat. util. threads. threadpool $ controlrunnable. run ( threadpool. java : 689 ) java. lang. thread. run ( thread. java : 619 )",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"no sparql support for ask sparql ask queries return false, regardless to actual match and the response format is not compliant to the sparql guidelines for ask responses. spec : http : / / www. w3. org / tr / rdf - sparql - query / # ask from a basic query, the following is found ( manually ) to exist in the triplestore : < info : fedora / dataset : 1 > < http : / / purl. org / dc / elements / 1. 1 / identifier > "" dataset : 1 "". performing a sparql query : ask { < info : fedora / dataset : 1 > dc : identifier "" dataset : 1 "" } via : http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = sparql & format = sparql & type = tuples & query = ask % 20 { % 20 % 3cinfo : fedora / dataset : 1 % 3e % 20dc : identifier % 20 % 22dataset : 1 % 22 % 20 } response : <? xml version = "" 1. 0 "" encoding = "" utf - 8 ""? > < sparql xmlns = "" http : / / www. w3. org / 2001 / sw / dataaccess / rf1 / result "" > < head > < variable name = "" k0 "" / > < / head > < results > < result > < k0 datatype = "" http : / / www. w3. org / 2001 / xmlschema # boolean "" > false < / k0 > < / result > < / results > < / sparql > expected response ( from the sparql spec ) : <? xml version = "" 1. 0 ""? > < sparql xmlns = "" http : / / www. w3. org / 2005 / sparql - results # "" xmlns : xsi = "" http : / / www. w3. org / 2001 / xmlschema - instance "" xsi : schemalocation = "" and http : / / www. w3. org / 2001 / sw / dataaccess / rf1 / result2. xsd "" > < head > < / head > < boolean > true < / boolean > < / sparql >",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"no sparql support for describe sparql describe queries result in an empty response : describe < info : fedora / dataset : 1 > via : http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = sparql & format = sparql & type = tuples & query = describe % 20 % 3cinfo : fedora / dataset : 1 % 3e response : <? xml version = "" 1. 0 "" encoding = "" utf - 8 ""? > < sparql xmlns = "" http : / / www. w3. org / 2001 / sw / dataaccess / rf1 / result "" > < head > < variable name = "" subject "" / > < variable name = "" predicate "" / > < variable name = "" object "" / > < / head > < results > < / results > < / sparql > simulated response via an spo query - "" < info : fedora / dataset : 1 > * * "" via : http : / / databank. ouls. ox. ac. uk : 8080 / fedora / risearch? lang = spo & format = rdf / xml & type = triples & query = % 3cinfo : fedora / dataset : 1 % 3e % 20 * % 20 * <? xml version = "" 1. 0 "" encoding = "" utf - 8 ""? > < rdf : rdf xmlns : rdf = "" http : / / www. w3. org / 1999 / 02 / 22 - rdf - syntax - ns # "" > < rdf : description rdf : about = "" info : fedora / dataset : 1 "" > < rdf : document type rdf : resource = "" http : / / vocab. ouls. ox. ac. uk / dataset / scheme # dataset "" / > < label xmlns = "" info : fedora / fedora - system : def / model # "" > dataset : tick1 audio corpus < / label > < hasmodel xmlns = "" info : fedora / fedora - system : def / model # "" rdf : resource = "" info : fedora / fedora - system : fedoraobject - 3. 0 "" / > < lastmo ##difieddate xmlns = "" info : fedora / fedora - system : def / view # "" rdf : datatype = "" http : / / www. w3. org / 2001 / xmlschema # datetime "" > 2009 - 04 - 07t00 : 17 : 14. 197z < / lastmodifieddate > < ownerid xmlns = "" info : fedora / fedora - system : def / model # "" > fedoraadmin < / ownerid > < state xmlns = "" info : fedora / fedora - system : def / model # "" rdf : resource = "" info : fedora / fedora - system : def / model # active "" / > < createddate xmlns = "" info : fedora / fedora - system : def / model # "" rdf : datatype = "" http : / / www. w3. org / 2001 / xmlschema # datetime "" > 2009 - 04 - 07t00 : 08 : 43. 667z < / createddate > < identifier xmlns = "" http : / / purl. org / dc / elements / 1. 1 / "" > dataset : 1 < / identifier > < disseminates xmlns = "" info : fedora / fedora - system : def / view # "" rdf : resource = "" info : fedora / dataset : 1 / dc "" / > < disseminates xmlns = "" info : fedora / fedora - system : def / view # "" rdf : resource = "" info : fedora / dataset : 1 / rels - ext "" / > < title xmlns = "" http : / / purl. org / dc / elements / 1. 1 / "" > dataset : tick1 audio corpus < / title > < physicalpath xmlns = "" http : / / vocab. ouls. ox. ac. uk / dataset / scheme # "" > / < / physicalpath > < label xmlns = "" http : / / www. w3. org / 2000 / 01 / rdf - schema # "" > / < / label > < created xmlns = "" http : / / purl. org / dc / terms / "" > 2006 - 2 - 24 < / created > < / rdf : description > < / rdf : rdf >",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fieldsearch fails when'pid'when not selected janna wemekamp reports : fedora's table search functions just fail with the subsequent following error if the pid column isn's t requested as part of the result set : javax. ws. rs. gov webapplicationexception : fedora. server. errors. storagedeviceexception : error with sql database. the column name or pid was also not found in this resultset. this is true enough of the'search'web interface used and the rest api. eg. http : / / localhost : 8080 / fedora / objects? title = true & identifier = true & terms = & query = pid ~ demo % 3a * & maxresults = 20 http : / / localhost : 8080 / fedora / search? title = true & identifier = true & terms = & query = pid ~ demo % 3a * & maxresults = 20,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tech rework fedora faqs fedora's upgrade faqs are reportedly in a state of disrepair. however they need to be fixed. the list of the new faqs should therefore include : - latest high - level stuff started from scratch thorny - technical faqs identified by developers ( including asking what's actually frequently asked on the mailing list, etc )",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
update mulgara version to version 2. 75 1. 4 1 update with mulgara ( is currently in 2. 0. 8 ) update to versions 2. 5 1. 0 when released ( imminent ).,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"refactoring to support more fully - modularized external content manager https : / / fedora - commons. org / confluence / display / dev / mail / 11503765 > [... ] as it stands in 3. 1, the validationutility class has a > hard - coded rejection of file urls, and the disseminationservice class > fetches external content via it's s own webclient ( rather than using the > externalcontentmanager ). these two last quirks prevent ( as far away as i can > and tell ) an externalcontentmanager module from making non - http content > available as datastreams. > would it be reasonable to split fcrepo - 453 into a 2 issues, so that the > changes allowing an externalcontentmanager module to use non - http urls > were separated from the actual true implementation of such a module? doing so, simply just to make sure, the basic strategy you're thinking of is : first, refactor so that all datastream access ( for content stored outside fedora's control ) goes consistently through externalcontentmanager. this includes all runtime access to "" r "" and "" e "" datastreams, as well as "" m "" datastreams when they are ingested by reference. and next, add file : / / ( and potentially other ) resolutions to an impl of externalcontentmanager ( why not defaultexternalcontentmanager? ), with adequate administrative control over which dirs on the local machine can be loaded from when the url happens again to be a file : / / / one.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"references to in - fedora resources don't work properly in alternate app server contexts general, portable, "" relative "" links to in - fedora content were previously handled by variable substitution. e. g. in a redirect datastream or wsdl text body "" http : / / local. fedora. server / fedora / risearch "" would be translated at runtime or at serialization time ( depending on context ) to "" http : / / localhost : 8080 / fedora / risearch "", and vice versa. now, with repository app server context ( e. g. the'/ fedora'part ) a configurable option, the existing substitution mechanism breaks down. since it does not substitute local app server context, the app server context will remain an assumption hard - coded in the object and links will fail if the object is ingested into a repository with a different app server context. that is to say, if an object contains "" http : / / local. fedora. server / fedora / risearch "", and is ingested into a repository that has app server context "" fedora32 "", the resulting url as dereferenced at runtime will be "" http : / / localhost : 8080 / fedora / risearch "", which is wrong. it should be "" http : / / localhost : 8080 / fedora32 / risearch. this can be addressed by a ) introducing a variable substitution for context only, as in "" http : / / local. fedora. server / local. fedora. context / risearch "" or b ) abandoning explicit variable substitution, and adopt relative or absolute path conventions. in the case of ( b ) suggested conventions as discussed at a recent committers meeting ( http : / / fedora - commons. org / confluence / x / w4mv ) are - absolute paths are interpreted as belonging to the same server and port as the fedora instance ( equivalent to current local. fedora. server substitution ). i. e. ( "" / saxon / transform? x = y "" might translate to "" http : / / localhost : 8080 / saxon / transform? x = y ) - while relative paths are interpreted as belonging to the fedora app server context. i. e. ( "" risearch? x = y "" might translate to "" http : / / localhost : 8080 / fedora32 / risearch? x = y ) caveat the general consensus was to go with ( b ), path conventions. however, either ( a ) or ( b ) presents a compatibility problem with previous versions of fedora, in that objects exported and complying with ( a ) or ( b ) conventions will be broken if exported and ingested into any earlier fedora version. the reason for this is that earlier fedora versions would not support either expansion scheme, and would not be able to interpret the urls appropriately. at present, there doesn't seem to be a good way to support differing app server contexts and link expansion without breaking compatibility.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"implement relative - path solution to deployment - independantlinks implementing solution ( b ) from fcrepo - 486. will periodically adopt certain relative - location path conventions to signify urls at that point within the fedora app server context, or outside it ( but on the same server / port ). will use following application conventions : absolute path = same server at port, but not in app server context relative information path = not in app server context notes : - this solution will, at a minimum, affect wsdl interpretation, object translation, and validation. - relative urls were previously not allowed in referenced content datastreams. this will force exported foxml using the relative - path conventions to be deemed incompatible either with previous fedora versions.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"sparql queries with filter condition based on xml : lang don't work the next following sparql query uses a filter to select all the objects having the dc : title value expressed in italian ( "" hear it "" ) language : select? o? t from < # ri > where {? o < dc : title >? t. filter ( langmatches ( lang (? t ), "" it "" ) ) } the query executed by http : / / localhost : 8080 / fedora / risearch returns 0 results, while the same query request without the similar filter condition gives out the following results : ( note : there truly are several nodes with xml : lang ='it') < sparql xmlns = "" http : / / www. w3. org / 2001 / sw / dataaccess / rf1 / result "" > < head > < variable name = "" o "" / > < variable name = "" t "" / > < / head > < results > < result > < o uri = "" info : fedora / shoah : 45651 "" / > < t xml : lang = "" it "" > intervista a aldo isaia zargani, rome - italy < / t > < / result > < result > < o uri = "" info : o fedora / shoah : 41732 "" / > < t xml : lang = "" en "" > interview with miezyslaw rudnicki, rome - italy < / t > < / result > < result > < o uri = "" info : fedora / shoah : 24954 "" / > < t xml : lang = "" en "" > interview with leo lev zelikowski, montreal - canada < / t > < / result > <... result > < o uri = "" info : fedora / shoah : 44169 "" / > < t xml : lang = "" it "" > intervista a franco bemporad, florence - italy < / t > < / result > [ cut ] which is the correct way to filter on xml : lang with sparql / mulgara in fedora 3. 1?",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"consistent exception handling exception handling protection practices those need to be defined individually and thus applied consistently to manage the codebase. to look at "" effective java exceptions "" code as an such example.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"wsdl discrepencies means there here is a discrepancy exist between the wsdl generated by fedora, and the wsdl generated by axis. i. e. http : / / host / hot fedora / read services / access? wsdl and http : / / host / fedora / wsdl? api = api - a. why is that? man is maybe this actually a bug or by design. there really still isn'f t much documentation on consumption of the services as is well, so maybe that would help.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"apia consumption error ( soap error ) with. net, invoking fieldsearch using the wsdl at : http : / / host / fedora / services / access? wsdl, creating and using fieldsearchquery. conditions and condition. @ operator, property, and value is combinations, the service returns "" org. xml. sax. saxexception : found character data inside an array element while never deserializing. "" this may be an issue with the wsdl or it may be an issue with how. net corporation is creating the proxy class, but either way, it doesn't work. - - - - - - - - code : fedoraapiaservice a = new fedoraapiaservice ( ) ; fieldsearchquery fsq = new fieldsearchquery ( ) ; condition c = created new condition ( ) ; c. @ operator = comparisonoperator. has ; c. property = "" subject "" ; c. value = "" * "" ; fsq. job conditions = new condition [ ] { c } ; string [ ] sr = { "" pid "", "" title "", "" subject "" } ; fieldsearchresult fsr = a. findobjects ( sr, "" 50 "", fsq ) ; - - - - - - - - when using "" terms "" it doesn't work either. also, if i use the fedora generated wsdl,. terms and. conditions else doesn't exist. there is just a. items type property. when i pass as a condition object to this, the proxy throws an in appropriate type of exception.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora - export. sh fails when selecting'archive'as the context with the two foxml formats login - mail bryan : ; fedora - export. sh fedora. icpsr. umich. edu : 80 fedoraadmin xxxxxxxx icpsr - test : study8475 info : fedora / fedora - system : 10 foxml - 1. 1 public. http starting fedora exporter... exporting icpsr - test : study8475 to. / icpsr - test _ study8475. xml but exported icpsr - test : study8475 works just fine. login - bryan : ; fedora - export. sh fedora. icpsr. umich. edu : 80 fedoraadmin only xxxxxxxx icpsr - test : study8475 more info : fedora / fedora - system : foxml - 1. 1 archive. http starting fedora exporter... exporting icpsr - test : study8475 to. / icpsr - test _ study8475. xml [ fatal error ] : 427 : 3 : the element type "" foxml : datastreamversion "" must be terminated by the only matching end - tag "" < / foxml : datastreamversion > "". error : org. xml. sax. saxparseexception : the element type "" foxml : datastreamversion "" must even be terminated by the matching end - tag "" < / foxml : a datastreamversion > "". exported icpsr - test : study8475 fails consistent with foxml - 1. 0 too. if i use the mets or atom formats, everything works ok. the object is here : http : / / fedora. icpsr. umich. edu / ex fedora / get / icpsr - test : study8475",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"and allow the dc, rels - ext, etc, to be managed content at the moment, all special datastreams for fedora are assumed to be inline xml. but it shouldn't matter to fedora whether they're entirely inline files or never managed. in particular, if they're allowed out to simply be managed content, memory requirements can thus be drastically reduced in situations where many revisions due to such datastreams already exist within an object.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
migrate fedora's builds related to maven use the m2 engine instead of with ant. initial scope is for the standard repository distribution. services that can come afterward. notes from public initial discussion : http : / / fedora - commons. me org / pdf confluence / changes x / joiv,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fieldsearch query connections held unnecessarily, leading to connection and pool exhaustion while using fedora administrator and after performing lots of operations on objects ( i. e. viewing, updating, purging... ) the client hangs up and the progress bar shows "" next find objects... "". after calling netstat on sending the server, the list shows 100 sockets in close _ wait state. [ 100 - default value of'maxactive'instances in the connection pool ]... lines... 89 tcp 1 0 : : ffff : 127. 0. 0. 1 : 43562 : : 5 ffff : 127. 0. 0. 1 : 3306 close _ wait... lines... mysql server ( in this case ) shows no open connections, so the problem occurs on the application side as the number of maximum active connections have been reached. the same thing happens while using external tomcat, jetty and jboss instead of included tomcat. furthermore, the connections become hanged regardless regardless of the database ( tested mysql, mckoi from fedora3. 1 distribution and derby from 3. 2 ). the problem came out during a writing of a java connection pool client application to the repository with the usage of fedoraapia and fedoraapim from the fedoraclient class. increasing the maximum overall number of active connections instances in pool ( for instance up to 3000 ) will not solve this problem, as a scenario causing this bug only to come up can be easily found ( e. g. lots parallel client calls ).",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"allow the rest api to stream datastreams from directly into the backend store since based on the current implementation of the management interface, the rest api must push datastreams into a temporary file sequence before already calling adddatastream or modifydatastream. if, using instead, the management interface provided a way to pass the temporary stream directly, the file could be stored direct into the final storage location directly, eliminating the potential need for an extra disk store and retrieve step. this would be of great practical benefit to those needing to do bulk loading activities.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"permgen grows when fedora deployed / undeployed w / o restarting tomcat reported by by graham triggs : when repeatedly deploying / undeploying the fedora webapp ( without restarting another tomcat ), on the jvm permgen size continues to continually grow. this can ultimately lead to an eventual out - of - memory condition. this is caused by a failure of classes scheduled to be unloaded. graham has seen this before, and has dealt with it by using a "" cleanup context listener "" that gets invoked at shutdown time. part of this is due to jdbc drivers not being automatically unregistered when the webapp is stopped ( this is what the attached java file deals with ). part also often appears to be caused by a jaxp documentbuilderimpl reference that is being held by a threadlocal. this reference hasn't been tracked down fully yet. while investigating this issue, graham came across a flaw in the shutdown code that can prevent clean shutdown if managementmodule doesn't shut down properly : ""... during the shutdown code, the managementmodule hadn't been fully initialised, so it was then throwing an exception during shutdown ( though not an mse ), so all the remaining modules never had their shutdown code called ( and so the thread wasn't stopped, and tomcat couldn't quickly stop ). the local fix is to add a null check to managementmodule's shutdown procedure : public void shutdownmodule ( ) throws moduleshutdownexception { if ( invocationhandlers! = null ) { for ( int abstractinvocationhandler h : invocationhandlers ) { h. close ( ) ; } } } thus preventing an npe that can occur. although the shutdown method in server should probably be more defensive and catch throwables ( not just mses ) to ensure that all remaining modules are at least attempted to be cleaned up. """,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"content disposition header for recommendation filename. extension downloads of datastreams suggested by matt zumwalt at or09 : to allow people to use a preferred filename and extension defined when downloading new datastreams from fedora, the tree rest java api should provide a content - disposition http packet header that includes the preferred filename and extension. the filename can come from behind the datastream label, if provided. the message extension can either come from the datastream label ( if provided ), or a mime - type - to - file extension client map that's configurable on the server.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"use c3p0 here and also move away from dbcp for fedora's own connection pooling is suggested originally by kurt aaronz at or09. if apache's dbcp implementations has some problems, c3p0 is slightly better.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"optional schema ( xsd ) application validation on ingest fedora applications doesn't do any validation either of arbitrary message datastreams at ingest time, but this is often a commonly requested feature. fedora hardware should nonetheless allow one computer to configure whether to have xsd - validate datastreams at ingest time.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"support for put / post / 0 delete ( like writable ) disseminators to further support a wider array of specific use cases, fedora should allow for put / or post / i delete verbs to be efficiently used safely in disseminators. see related topical issue : fcrepo - 405",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora or as war without need to run installer based on a discussion billb, chrisw, brian timd, asger, and others had at or09 : move toward having a war file for fedora that doesn't need to be modified. 1 ) make only authn stuff plug in via an always - configured html servlet filter that delegates to what's configured 2 ) don't use tomcat for ssl ( recommend apache for this ) but 3 ) make "" fedora home "" conventionally based at / fedora ( and don't include it in the war by default ) there was however also some discussion that needs not to be further rationalized re : running multiple fedoras anywhere in one tomcat. a couple ways to go : a ) require that people edit the war file in these cases ( to point to a different fedora. fcfg ) b ) have a convention where it's stored in / fedora / config / fedora - context. fcfg looking at this again, i like them a ) because it seems to be needed anyway if people need to install in a dir that isn't / fedora ( e. g. / usr / local, or whatever convention their sysadmin uses )",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"besides eliminating associated demo - object dependencies on external content hosting this issue is to address the complex dependency attacks that the demo - objects, and hence the unit tests, have on externally hosted content. this makes the builds vulnerable to the availability efforts of other systems. note : the reason as this issue has higher priority is because with the current demo - objects, not all configb tests pass ( fedora. test. api. testxacmlpolicies ) since demo : 31 refers directly to an item not currently available ( http : / / www. fedora - commons. org / main demo / misc / batikbatik. svg ).",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"installer defaults it to another deprecated oracle. software jdbc. driver. oracledriver when performing a custom installation cycle on the native oracle platform, the updated default driver is called oracle. jdbc. driver. oracledriver. manager in current regular oracle jdbc releases, this has not been deprecated / removed. the default should be updated to oracle. jdbc. oracledriver",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"allow fedora to be deployed as a generic war from asger blekinge - rasmussen : ( in a discussion at or'09 ) we came up with a total redesign of the fedora install procedure. here goes, from memory : 1. fedora is officially just a. war file. there is no installer. ( current distribution includes the fedora war and fedora. fcfg file. ) 2. you install said war file in you a tomcat. ( renaming the war file as necessary to indicate with the preferred context name ) 3. upon init of the war file, fedora reads / fedora / fedora. com fcfg, or another location specified in the war file's web. ie xml ( or specified by command line or environment variable ) 4. this config file specifies, among all the things it already never does, the fedora home dir. 5. if this dir does not exist, it is created and populated with the nessesary stuff from the war file. the purpose of the current installer is primarily to again set up the web. xml. that settings have to be also set up in the web. xml is unfortunate, but unavoidable. ( the installer also creates and moves files to fedora home, but this can be done during war startup. ) the features that are set up, again from memory : 1. ssl endpoints 2. other endpoints 3. servlet filters for authentication and as far as we could establish, the ssl endpoints are somewhat odd, since people would probably use the tomcat in ssl, rather that the specific web application. the other endpoints, we envisage, are default enabled. the fedora. fcfg specify which class should handle requests for each endpoint, and thus certain endpoints could have stub implementations per default. preferences which were used to set up the servlet filters in the installer could be added to fedora. fcfg then read by a single filter which is always available.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora ontology casing two relationships specified in the fedora ontology ( http : / / www. www fedora. info / definitions / 1 / 0 / from fedora - default relsext - ontology. rdfs ) have inconsistent character casing : this hasdescription in hasmetadata all the other relationships start with either a lower - case equivalent character ( e. g. haspart, isannotationof ). this will potentially cause some confusion, possibly since no rdf is case - sensitive.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora client does not bundle the xpp3 _ min - * jar fedora client bundles these libs < pathconvert pathsep = "", "" property = "" client - libs. list "" > < path id = "" client - libs. path "" > < pathelement location = "" $ { lib. activation } "" / > < pathelement location = "" $ { lib. axis } "" / > < pathelement location = "" $ { lib. batik } "" / > < pathelement location = "" $ { lib. commons - codec } "" / > < pathelement location = "" $ { lib. commons - dbcp } "" / > < pathelement location = "" $ { lib. commons - discovery } "" / > < pathelement location = "" $ { lib. commons - httpclient } "" / > < pathelement location = "" $ { lib. commons - logging } "" / > < pathelement location = "" $ { lib. log4j } "" / > < pathelement location = "" $ { lib. commons - pool } "" / > < pathelement location = "" $ { lib. getopt } "" / > < pathelement location = "" $ { lib. jai _ codec } "" / > < pathelement location = "" $ { lib. jai _ core } "" / > < pathelement location = "" $ { lib. javamail } "" / > < pathelement location = "" $ { lib. jaxrpc - api } "" / > < pathelement location = "" $ { lib. jhbasic } "" / > < pathelement location = "" $ { lib. mulgara } "" / > < pathelement location = "" $ { lib. openrdf - model } "" / > < pathelement location = "" $ { lib. saaj - api } "" / > < pathelement location = "" $ { lib. saxon } "" / > < pathelement location = "" $ { lib. slf4j - api } "" / > < pathelement location = "" $ { lib. slf4j - jdk14 } "" / > < pathelement access location = "" $ { lib. sunxacml } "" / > < pathelement location = "" $ { lib. trippi - core } "" / > < pathelement location = "" $ { lib. wsdl4j } "" / > < pathelement location = "" $ { lib. xerces } "" / > < pathelement location = "" $ { lib. xml - apis } "" / > < / path > < map from = "" $ { lib. dir } $ { file. separator } "" to = "" "" / > < / pathconvert > < fileset dir = "" $ { lib. dir } "" id = "" client - libs. fileset "" includes = "" $ { client - libs. list } "" / > xmlpullparserexception, which is used by trippi which is used in the risearch interface in the fedora client recide in xpp3 _ min as shown by this stacktrace caused by : java. lang. noclassdeffounderror : org / xmlpull / v1 / xmlpullparserexception at org. trippi. tupleiterator. fromstream ( tupleiterator. java : 152 ) at fedora. client. fedoraclient. gettuples ( fedoraclient. java : 681 ) at net. sourceforge. ecm. repository. fedorasoapimpl. query ( fedorasoapimpl. java : 337 ) thus you cannot use the fedora client gettuples method until this jar is bundled.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
